timestamp,temp_C,freq_khz,load1,throttle_hex
2026-01-20T19:26:45+00:00,46.1,2400000,6.27,0x0
2026-01-20T19:26:46+00:00,46.6,2400000,6.27,0x0
2026-01-20T19:26:47+00:00,45.5,2400000,6.27,0x0
2026-01-20T19:26:48+00:00,46.1,2400000,6.49,0x0
2026-01-20T19:26:49+00:00,46.6,2400000,6.49,0x0
2026-01-20T19:26:50+00:00,46.1,2400000,6.49,0x0
2026-01-20T19:26:51+00:00,46.6,2400000,6.49,0x0
2026-01-20T19:26:52+00:00,46.6,2400000,6.49,0x0
2026-01-20T19:26:53+00:00,46.1,2400000,6.61,0x0
2026-01-20T19:26:54+00:00,47.2,2400000,6.61,0x0
2026-01-20T19:26:55+00:00,46.6,2400000,6.61,0x0
2026-01-20T19:26:56+00:00,46.6,2400000,6.61,0x0
2026-01-20T19:26:57+00:00,47.2,2400000,6.61,0x0
2026-01-20T19:26:58+00:00,46.1,2400000,6.72,0x0
2026-01-20T19:26:59+00:00,47.2,2400000,6.72,0x0
2026-01-20T19:27:00+00:00,46.1,2400000,6.72,0x0
2026-01-20T19:27:02+00:00,46.6,2400000,6.72,0x0
2026-01-20T19:27:03+00:00,46.6,2400000,6.82,0x0
2026-01-20T19:27:04+00:00,46.6,2400000,6.82,0x0
2026-01-20T19:27:05+00:00,46.6,2400000,6.82,0x0
2026-01-20T19:27:06+00:00,47.2,2400000,6.82,0x0
2026-01-20T19:27:07+00:00,46.1,2400000,6.82,0x0
2026-01-20T19:27:08+00:00,46.1,2400000,6.92,0x0
2026-01-20T19:27:09+00:00,46.6,2400000,6.92,0x0
2026-01-20T19:27:10+00:00,46.1,2400000,6.92,0x0
2026-01-20T19:27:11+00:00,46.1,2400000,6.92,0x0
2026-01-20T19:27:12+00:00,46.6,2400000,6.92,0x0
2026-01-20T19:27:13+00:00,46.6,2400000,7.08,0x0
2026-01-20T19:27:14+00:00,46.1,2400000,7.08,0x0
2026-01-20T19:27:15+00:00,46.6,2400000,7.08,0x0
2026-01-20T19:27:16+00:00,47.2,2400000,7.08,0x0
2026-01-20T19:27:17+00:00,46.1,2400000,7.08,0x0
2026-01-20T19:27:19+00:00,46.6,2400000,7.16,0x0
2026-01-20T19:27:20+00:00,46.6,2400000,7.16,0x0
2026-01-20T19:27:21+00:00,47.2,2400000,7.16,0x0
2026-01-20T19:27:22+00:00,46.6,2400000,7.16,0x0
2026-01-20T19:27:23+00:00,46.6,2400000,7.23,0x0
2026-01-20T19:27:24+00:00,48.3,2400000,7.23,0x0
2026-01-20T19:27:25+00:00,47.2,2400000,7.23,0x0
2026-01-20T19:27:26+00:00,47.2,2400000,7.23,0x0
2026-01-20T19:27:27+00:00,46.6,2400000,7.23,0x0
2026-01-20T19:27:28+00:00,46.1,2400000,7.29,0x0
2026-01-20T19:27:29+00:00,46.6,2400000,7.29,0x0
2026-01-20T19:27:30+00:00,47.2,2400000,7.29,0x0
2026-01-20T19:27:31+00:00,46.6,2400000,7.29,0x0
2026-01-20T19:27:32+00:00,46.1,2400000,7.29,0x0
2026-01-20T19:27:33+00:00,47.2,2400000,7.43,0x0
2026-01-20T19:27:34+00:00,48.3,2400000,7.43,0x0
2026-01-20T19:27:35+00:00,47.2,2400000,7.43,0x0
2026-01-20T19:27:37+00:00,47.2,2400000,7.43,0x0
2026-01-20T19:27:38+00:00,46.6,2400000,7.43,0x0
2026-01-20T19:27:39+00:00,46.6,2400000,7.55,0x0
2026-01-20T19:27:40+00:00,47.2,2400000,7.55,0x0
2026-01-20T19:27:41+00:00,47.2,2400000,7.55,0x0
2026-01-20T19:27:42+00:00,46.6,2400000,7.55,0x0
2026-01-20T19:27:43+00:00,46.6,2400000,7.59,0x0
2026-01-20T19:27:44+00:00,46.6,2400000,7.59,0x0
2026-01-20T19:27:45+00:00,46.1,2400000,7.59,0x0
2026-01-20T19:27:46+00:00,46.6,2400000,7.59,0x0
2026-01-20T19:27:47+00:00,46.6,2400000,7.59,0x0
2026-01-20T19:27:48+00:00,47.2,2400000,7.62,0x0
2026-01-20T19:27:49+00:00,46.6,2400000,7.62,0x0
2026-01-20T19:27:50+00:00,46.6,2400000,7.62,0x0
2026-01-20T19:27:51+00:00,46.6,2400000,7.62,0x0
2026-01-20T19:27:52+00:00,47.7,2400000,7.62,0x0
2026-01-20T19:27:53+00:00,46.6,2400000,7.65,0x0
2026-01-20T19:27:55+00:00,46.6,2400000,7.65,0x0
2026-01-20T19:27:56+00:00,46.1,2400000,7.65,0x0
2026-01-20T19:27:57+00:00,46.6,2400000,7.65,0x0
2026-01-20T19:27:58+00:00,47.2,2400000,7.68,0x0
2026-01-20T19:27:59+00:00,47.7,2400000,7.68,0x0
2026-01-20T19:28:00+00:00,47.7,2400000,7.68,0x0
2026-01-20T19:28:01+00:00,47.2,2400000,7.68,0x0
2026-01-20T19:28:02+00:00,47.2,2400000,7.68,0x0
2026-01-20T19:28:03+00:00,47.7,2400000,7.71,0x0
2026-01-20T19:28:04+00:00,47.7,2400000,7.71,0x0
2026-01-20T19:28:05+00:00,47.2,2400000,7.71,0x0
2026-01-20T19:28:06+00:00,46.6,2400000,7.71,0x0
2026-01-20T19:28:07+00:00,47.7,2400000,7.71,0x0
2026-01-20T19:28:08+00:00,47.7,2400000,7.73,0x0
2026-01-20T19:28:09+00:00,46.1,2400000,7.73,0x0
2026-01-20T19:28:10+00:00,46.6,2400000,7.73,0x0
2026-01-20T19:28:11+00:00,47.2,2400000,7.73,0x0
2026-01-20T19:28:13+00:00,46.1,2400000,7.73,0x0
2026-01-20T19:28:14+00:00,48.3,2400000,7.75,0x0
2026-01-20T19:28:15+00:00,47.2,2400000,7.75,0x0
2026-01-20T19:28:16+00:00,47.2,2400000,7.75,0x0
2026-01-20T19:28:17+00:00,46.1,2400000,7.75,0x0
2026-01-20T19:28:18+00:00,46.6,2400000,7.85,0x0
2026-01-20T19:28:19+00:00,47.2,2400000,7.85,0x0
2026-01-20T19:28:20+00:00,47.7,2400000,7.85,0x0
2026-01-20T19:28:21+00:00,47.2,2400000,7.85,0x0
2026-01-20T19:28:22+00:00,47.2,2400000,7.85,0x0
2026-01-20T19:28:23+00:00,47.2,2400000,7.86,0x0
2026-01-20T19:28:24+00:00,47.7,2400000,7.86,0x0
2026-01-20T19:28:25+00:00,47.7,2400000,7.86,0x0
2026-01-20T19:28:26+00:00,47.2,2400000,7.86,0x0
2026-01-20T19:28:27+00:00,47.2,2400000,7.86,0x0
2026-01-20T19:28:28+00:00,47.2,2400000,7.88,0x0
2026-01-20T19:28:30+00:00,46.6,2400000,7.88,0x0
2026-01-20T19:28:31+00:00,47.2,2400000,7.88,0x0
2026-01-20T19:28:32+00:00,47.2,2400000,7.88,0x0
2026-01-20T19:28:33+00:00,48.3,2400000,7.89,0x0
2026-01-20T19:28:34+00:00,47.2,2400000,7.89,0x0
2026-01-20T19:28:35+00:00,47.7,2400000,7.89,0x0
2026-01-20T19:28:36+00:00,46.1,2400000,7.89,0x0
2026-01-20T19:28:37+00:00,47.2,2400000,7.89,0x0
2026-01-20T19:28:38+00:00,47.2,2400000,7.89,0x0
2026-01-20T19:28:39+00:00,47.2,2400000,7.89,0x0
2026-01-20T19:28:40+00:00,47.2,2400000,7.89,0x0
2026-01-20T19:28:41+00:00,46.6,2400000,7.89,0x0
2026-01-20T19:28:42+00:00,47.2,2400000,7.89,0x0
2026-01-20T19:28:43+00:00,47.7,2400000,7.90,0x0
2026-01-20T19:28:44+00:00,47.7,2400000,7.90,0x0
2026-01-20T19:28:46+00:00,47.2,2400000,7.90,0x0
2026-01-20T19:28:47+00:00,47.2,2400000,7.90,0x0
2026-01-20T19:28:48+00:00,46.6,2400000,7.90,0x0
2026-01-20T19:28:49+00:00,46.1,2400000,7.99,0x0
2026-01-20T19:28:50+00:00,47.2,2400000,7.99,0x0
2026-01-20T19:28:51+00:00,47.7,2400000,7.99,0x0
2026-01-20T19:28:52+00:00,47.7,2400000,7.99,0x0
2026-01-20T19:28:53+00:00,47.2,2400000,7.99,0x0
2026-01-20T19:28:54+00:00,46.6,2400000,7.99,0x0
2026-01-20T19:28:55+00:00,46.6,2400000,7.99,0x0
2026-01-20T19:28:56+00:00,47.2,2400000,7.99,0x0
2026-01-20T19:28:57+00:00,47.2,2400000,7.99,0x0
2026-01-20T19:28:58+00:00,47.7,2400000,7.99,0x0
2026-01-20T19:28:59+00:00,47.7,2400000,7.99,0x0
2026-01-20T19:29:00+00:00,46.6,2400000,7.99,0x0
2026-01-20T19:29:01+00:00,47.2,2400000,7.99,0x0
2026-01-20T19:29:02+00:00,47.7,2400000,7.99,0x0
2026-01-20T19:29:04+00:00,48.3,2400000,8.07,0x0
2026-01-20T19:29:05+00:00,47.7,2400000,8.07,0x0
2026-01-20T19:29:06+00:00,47.2,2400000,8.07,0x0
2026-01-20T19:29:07+00:00,48.3,2400000,8.07,0x0
2026-01-20T19:29:08+00:00,47.7,2400000,8.07,0x0
2026-01-20T19:29:09+00:00,47.2,2400000,8.07,0x0
2026-01-20T19:29:10+00:00,46.6,2400000,8.07,0x0
2026-01-20T19:29:11+00:00,47.2,2400000,8.07,0x0
2026-01-20T19:29:12+00:00,47.2,2400000,8.07,0x0
2026-01-20T19:29:13+00:00,47.2,2400000,8.06,0x0
2026-01-20T19:29:14+00:00,47.7,2400000,8.06,0x0
2026-01-20T19:29:15+00:00,47.2,2400000,8.06,0x0
2026-01-20T19:29:16+00:00,47.7,2400000,8.06,0x0
2026-01-20T19:29:17+00:00,47.2,2400000,8.06,0x0
2026-01-20T19:29:18+00:00,48.3,2400000,8.06,0x0
2026-01-20T19:29:19+00:00,46.6,2400000,8.06,0x0
2026-01-20T19:29:21+00:00,47.7,2400000,8.06,0x0
2026-01-20T19:29:22+00:00,47.7,2400000,8.06,0x0
2026-01-20T19:29:23+00:00,47.2,2400000,8.06,0x0
2026-01-20T19:29:24+00:00,47.7,2400000,8.21,0x0
2026-01-20T19:29:25+00:00,47.7,2400000,8.21,0x0
2026-01-20T19:29:26+00:00,47.7,2400000,8.21,0x0
2026-01-20T19:29:27+00:00,47.7,2400000,8.21,0x0
2026-01-20T19:29:28+00:00,47.2,2400000,8.20,0x0
2026-01-20T19:29:29+00:00,47.7,2400000,8.20,0x0
2026-01-20T19:29:30+00:00,47.2,2400000,8.20,0x0
2026-01-20T19:29:31+00:00,47.7,2400000,8.20,0x0
2026-01-20T19:29:32+00:00,47.7,2400000,8.20,0x0
2026-01-20T19:29:33+00:00,47.2,2400000,8.18,0x0
2026-01-20T19:29:34+00:00,47.7,2400000,8.18,0x0
2026-01-20T19:29:35+00:00,48.8,2400000,8.18,0x0
2026-01-20T19:29:36+00:00,47.7,2400000,8.18,0x0
2026-01-20T19:29:38+00:00,48.8,2400000,8.18,0x0
2026-01-20T19:29:39+00:00,46.6,2400000,8.16,0x0
2026-01-20T19:29:40+00:00,47.7,2400000,8.16,0x0
2026-01-20T19:29:41+00:00,47.7,2400000,8.16,0x0
2026-01-20T19:29:42+00:00,47.7,2400000,8.16,0x0
2026-01-20T19:29:43+00:00,47.7,2400000,8.15,0x0
2026-01-20T19:29:44+00:00,48.3,2400000,8.15,0x0
2026-01-20T19:29:45+00:00,48.3,2400000,8.15,0x0
2026-01-20T19:29:46+00:00,47.2,2400000,8.15,0x0
2026-01-20T19:29:47+00:00,47.7,2400000,8.15,0x0
2026-01-20T19:29:48+00:00,48.3,2400000,8.14,0x0
2026-01-20T19:29:49+00:00,47.7,2400000,8.14,0x0
2026-01-20T19:29:50+00:00,47.7,2400000,8.14,0x0
2026-01-20T19:29:51+00:00,47.7,2400000,8.14,0x0
2026-01-20T19:29:52+00:00,47.2,2400000,8.14,0x0
2026-01-20T19:29:53+00:00,47.7,2400000,8.13,0x0
2026-01-20T19:29:55+00:00,47.7,2400000,8.13,0x0
2026-01-20T19:29:56+00:00,47.7,2400000,8.13,0x0
2026-01-20T19:29:57+00:00,47.7,2400000,8.13,0x0
2026-01-20T19:29:58+00:00,47.7,2400000,8.13,0x0
2026-01-20T19:29:59+00:00,47.7,2400000,8.28,0x0
2026-01-20T19:30:00+00:00,47.7,2400000,8.28,0x0
2026-01-20T19:30:01+00:00,47.2,2400000,8.28,0x0
2026-01-20T19:30:02+00:00,47.2,2400000,8.28,0x0
2026-01-20T19:30:03+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:04+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:05+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:06+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:07+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:30:08+00:00,48.3,2400000,8.32,0x0
2026-01-20T19:30:09+00:00,47.7,2400000,8.32,0x0
2026-01-20T19:30:10+00:00,47.7,2400000,8.32,0x0
2026-01-20T19:30:12+00:00,47.7,2400000,8.32,0x0
2026-01-20T19:30:13+00:00,48.3,2400000,8.32,0x0
2026-01-20T19:30:14+00:00,47.7,2400000,8.29,0x0
2026-01-20T19:30:15+00:00,48.3,2400000,8.29,0x0
2026-01-20T19:30:16+00:00,48.3,2400000,8.29,0x0
2026-01-20T19:30:17+00:00,47.7,2400000,8.29,0x0
2026-01-20T19:30:18+00:00,48.3,2400000,8.27,0x0
2026-01-20T19:30:19+00:00,48.3,2400000,8.27,0x0
2026-01-20T19:30:20+00:00,48.3,2400000,8.27,0x0
2026-01-20T19:30:21+00:00,47.7,2400000,8.27,0x0
2026-01-20T19:30:22+00:00,47.7,2400000,8.27,0x0
2026-01-20T19:30:23+00:00,47.7,2400000,8.25,0x0
2026-01-20T19:30:24+00:00,48.8,2400000,8.25,0x0
2026-01-20T19:30:25+00:00,48.3,2400000,8.25,0x0
2026-01-20T19:30:26+00:00,47.7,2400000,8.25,0x0
2026-01-20T19:30:27+00:00,47.7,2400000,8.25,0x0
2026-01-20T19:30:29+00:00,48.8,2400000,8.23,0x0
2026-01-20T19:30:30+00:00,47.7,2400000,8.23,0x0
2026-01-20T19:30:31+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:30:32+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:30:33+00:00,47.2,2400000,8.23,0x0
2026-01-20T19:30:34+00:00,47.7,2400000,8.29,0x0
2026-01-20T19:30:35+00:00,46.6,2400000,8.29,0x0
2026-01-20T19:30:36+00:00,47.7,2400000,8.29,0x0
2026-01-20T19:30:37+00:00,47.7,2400000,8.29,0x0
2026-01-20T19:30:38+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:39+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:40+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:41+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:30:42+00:00,47.2,2400000,8.26,0x0
2026-01-20T19:30:43+00:00,48.3,2400000,8.24,0x0
2026-01-20T19:30:44+00:00,47.7,2400000,8.24,0x0
2026-01-20T19:30:46+00:00,48.3,2400000,8.24,0x0
2026-01-20T19:30:47+00:00,48.3,2400000,8.24,0x0
2026-01-20T19:30:48+00:00,47.7,2400000,8.24,0x0
2026-01-20T19:30:49+00:00,47.2,2400000,8.30,0x0
2026-01-20T19:30:50+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:30:51+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:30:52+00:00,48.8,2400000,8.30,0x0
2026-01-20T19:30:53+00:00,47.7,2400000,8.36,0x0
2026-01-20T19:30:54+00:00,47.7,2400000,8.36,0x0
2026-01-20T19:30:55+00:00,48.3,2400000,8.36,0x0
2026-01-20T19:30:56+00:00,47.7,2400000,8.36,0x0
2026-01-20T19:30:57+00:00,47.7,2400000,8.36,0x0
2026-01-20T19:30:58+00:00,49.4,2400000,8.33,0x0
2026-01-20T19:30:59+00:00,48.3,2400000,8.33,0x0
2026-01-20T19:31:00+00:00,48.3,2400000,8.33,0x0
2026-01-20T19:31:01+00:00,48.3,2400000,8.33,0x0
2026-01-20T19:31:03+00:00,49.4,2400000,8.33,0x0
2026-01-20T19:31:04+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:31:05+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:31:06+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:31:07+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:31:08+00:00,48.8,2400000,8.28,0x0
2026-01-20T19:31:09+00:00,47.7,2400000,8.28,0x0
2026-01-20T19:31:10+00:00,47.7,2400000,8.28,0x0
2026-01-20T19:31:11+00:00,47.7,2400000,8.28,0x0
2026-01-20T19:31:12+00:00,48.8,2400000,8.28,0x0
2026-01-20T19:31:13+00:00,47.7,2400000,8.34,0x0
2026-01-20T19:31:14+00:00,47.7,2400000,8.34,0x0
2026-01-20T19:31:15+00:00,48.3,2400000,8.34,0x0
2026-01-20T19:31:16+00:00,47.2,2400000,8.34,0x0
2026-01-20T19:31:17+00:00,48.3,2400000,8.34,0x0
2026-01-20T19:31:18+00:00,46.6,2400000,8.31,0x0
2026-01-20T19:31:20+00:00,48.3,2400000,8.31,0x0
2026-01-20T19:31:21+00:00,48.3,2400000,8.31,0x0
2026-01-20T19:31:22+00:00,46.6,2400000,8.31,0x0
2026-01-20T19:31:23+00:00,48.3,2400000,8.31,0x0
2026-01-20T19:31:24+00:00,48.8,2400000,8.29,0x0
2026-01-20T19:31:25+00:00,48.3,2400000,8.29,0x0
2026-01-20T19:31:26+00:00,47.7,2400000,8.29,0x0
2026-01-20T19:31:27+00:00,48.3,2400000,8.29,0x0
2026-01-20T19:31:28+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:31:29+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:31:30+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:31:31+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:31:32+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:31:33+00:00,48.3,2400000,8.24,0x0
2026-01-20T19:31:34+00:00,47.7,2400000,8.24,0x0
2026-01-20T19:31:35+00:00,49.4,2400000,8.24,0x0
2026-01-20T19:31:37+00:00,48.3,2400000,8.24,0x0
2026-01-20T19:31:38+00:00,48.3,2400000,8.24,0x0
2026-01-20T19:31:39+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:31:40+00:00,47.7,2400000,8.30,0x0
2026-01-20T19:31:41+00:00,47.2,2400000,8.30,0x0
2026-01-20T19:31:42+00:00,48.3,2400000,8.30,0x0
2026-01-20T19:31:43+00:00,48.3,2400000,8.28,0x0
2026-01-20T19:31:44+00:00,48.3,2400000,8.28,0x0
2026-01-20T19:31:45+00:00,46.6,2400000,8.28,0x0
2026-01-20T19:31:46+00:00,48.3,2400000,8.28,0x0
2026-01-20T19:31:47+00:00,48.8,2400000,8.28,0x0
2026-01-20T19:31:48+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:31:49+00:00,48.8,2400000,8.26,0x0
2026-01-20T19:31:50+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:31:51+00:00,47.2,2400000,8.26,0x0
2026-01-20T19:31:52+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:31:54+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:31:55+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:31:56+00:00,48.8,2400000,8.23,0x0
2026-01-20T19:31:57+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:31:58+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:31:59+00:00,48.3,2400000,8.38,0x0
2026-01-20T19:32:00+00:00,48.8,2400000,8.38,0x0
2026-01-20T19:32:01+00:00,48.3,2400000,8.38,0x0
2026-01-20T19:32:02+00:00,48.8,2400000,8.38,0x0
2026-01-20T19:32:03+00:00,48.8,2400000,8.35,0x0
2026-01-20T19:32:04+00:00,47.7,2400000,8.35,0x0
2026-01-20T19:32:05+00:00,49.4,2400000,8.35,0x0
2026-01-20T19:32:06+00:00,48.8,2400000,8.35,0x0
2026-01-20T19:32:07+00:00,48.3,2400000,8.35,0x0
2026-01-20T19:32:09+00:00,47.7,2400000,8.32,0x0
2026-01-20T19:32:10+00:00,48.8,2400000,8.32,0x0
2026-01-20T19:32:11+00:00,48.3,2400000,8.32,0x0
2026-01-20T19:32:12+00:00,48.8,2400000,8.32,0x0
2026-01-20T19:32:13+00:00,48.3,2400000,8.32,0x0
2026-01-20T19:32:14+00:00,48.3,2400000,8.29,0x0
2026-01-20T19:32:15+00:00,48.3,2400000,8.29,0x0
2026-01-20T19:32:16+00:00,47.7,2400000,8.29,0x0
2026-01-20T19:32:17+00:00,48.8,2400000,8.29,0x0
2026-01-20T19:32:18+00:00,47.7,2400000,8.27,0x0
2026-01-20T19:32:19+00:00,48.3,2400000,8.27,0x0
2026-01-20T19:32:20+00:00,48.3,2400000,8.27,0x0
2026-01-20T19:32:21+00:00,47.2,2400000,8.27,0x0
2026-01-20T19:32:22+00:00,47.7,2400000,8.27,0x0
2026-01-20T19:32:23+00:00,48.3,2400000,8.25,0x0
2026-01-20T19:32:25+00:00,48.3,2400000,8.25,0x0
2026-01-20T19:32:26+00:00,48.3,2400000,8.25,0x0
2026-01-20T19:32:27+00:00,47.7,2400000,8.25,0x0
2026-01-20T19:32:28+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:32:29+00:00,48.3,2400000,8.23,0x0
2026-01-20T19:32:30+00:00,48.8,2400000,8.23,0x0
2026-01-20T19:32:31+00:00,48.8,2400000,8.23,0x0
2026-01-20T19:32:32+00:00,48.8,2400000,8.23,0x0
2026-01-20T19:32:33+00:00,46.6,2400000,8.21,0x0
2026-01-20T19:32:34+00:00,48.8,2400000,8.21,0x0
2026-01-20T19:32:35+00:00,48.8,2400000,8.21,0x0
2026-01-20T19:32:36+00:00,48.3,2400000,8.21,0x0
2026-01-20T19:32:37+00:00,47.7,2400000,8.21,0x0
2026-01-20T19:32:39+00:00,47.7,2400000,8.19,0x0
2026-01-20T19:32:40+00:00,47.2,2400000,8.19,0x0
2026-01-20T19:32:41+00:00,48.8,2400000,8.19,0x0
2026-01-20T19:32:42+00:00,47.7,2400000,8.19,0x0
2026-01-20T19:32:43+00:00,48.3,2400000,8.19,0x0
2026-01-20T19:32:44+00:00,48.8,2400000,8.26,0x0
2026-01-20T19:32:45+00:00,48.8,2400000,8.26,0x0
2026-01-20T19:32:46+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:32:47+00:00,48.8,2400000,8.26,0x0
2026-01-20T19:32:48+00:00,48.8,2400000,8.24,0x0
2026-01-20T19:32:49+00:00,48.8,2400000,8.24,0x0
2026-01-20T19:32:50+00:00,49.4,2400000,8.24,0x0
2026-01-20T19:32:51+00:00,49.4,2400000,8.24,0x0
2026-01-20T19:32:52+00:00,48.8,2400000,8.24,0x0
2026-01-20T19:32:53+00:00,48.3,2400000,8.22,0x0
2026-01-20T19:32:54+00:00,49.4,2400000,8.22,0x0
2026-01-20T19:32:56+00:00,47.7,2400000,8.22,0x0
2026-01-20T19:32:57+00:00,48.8,2400000,8.22,0x0
2026-01-20T19:32:58+00:00,48.8,2400000,8.22,0x0
2026-01-20T19:32:59+00:00,48.3,2400000,8.20,0x0
2026-01-20T19:33:00+00:00,48.8,2400000,8.20,0x0
2026-01-20T19:33:01+00:00,48.3,2400000,8.20,0x0
2026-01-20T19:33:02+00:00,48.3,2400000,8.20,0x0
2026-01-20T19:33:03+00:00,47.7,2400000,8.20,0x0
2026-01-20T19:33:04+00:00,48.8,2400000,8.26,0x0
2026-01-20T19:33:05+00:00,47.7,2400000,8.26,0x0
2026-01-20T19:33:06+00:00,48.3,2400000,8.26,0x0
2026-01-20T19:33:07+00:00,49.4,2400000,8.26,0x0
2026-01-20T19:33:08+00:00,48.8,2400000,8.24,0x0
2026-01-20T19:33:09+00:00,48.8,2400000,8.24,0x0
2026-01-20T19:33:10+00:00,48.8,2400000,8.24,0x0
2026-01-20T19:33:11+00:00,48.8,2400000,8.24,0x0
2026-01-20T19:33:12+00:00,47.7,2400000,8.24,0x0
2026-01-20T19:33:13+00:00,48.8,2400000,8.22,0x0
2026-01-20T19:33:15+00:00,48.3,2400000,8.22,0x0
2026-01-20T19:33:16+00:00,47.7,2400000,8.22,0x0
2026-01-20T19:33:17+00:00,48.8,2400000,8.22,0x0
2026-01-20T19:33:18+00:00,48.3,2400000,8.22,0x0
2026-01-20T19:33:19+00:00,48.8,2400000,8.20,0x0
2026-01-20T19:33:20+00:00,48.3,2400000,8.20,0x0
2026-01-20T19:33:21+00:00,48.3,2400000,8.20,0x0
2026-01-20T19:33:22+00:00,48.3,2400000,8.20,0x0
2026-01-20T19:33:23+00:00,48.3,2400000,8.19,0x0
2026-01-20T19:33:24+00:00,48.3,2400000,8.19,0x0
2026-01-20T19:33:25+00:00,48.3,2400000,8.19,0x0
2026-01-20T19:33:26+00:00,49.4,2400000,8.19,0x0
2026-01-20T19:33:27+00:00,48.3,2400000,8.19,0x0
2026-01-20T19:33:28+00:00,47.7,2400000,8.25,0x0
2026-01-20T19:33:29+00:00,48.8,2400000,8.25,0x0
2026-01-20T19:33:30+00:00,48.3,2400000,8.25,0x0
2026-01-20T19:33:31+00:00,48.3,2400000,8.25,0x0
